iter,train_loss_mean,action_error,test_total_reward,best_total_reward
35,0.0009054792977985926,0.0010934972669929266,-6055.429105638032,-3278.3132234846885
36,0.0009037872739427257,0.0010445929365232587,-4126.181531715073,-3278.3132234846885
37,0.0008910460428451188,0.001139547093771398,-4506.169982820672,-3278.3132234846885
38,0.0008828194609668571,0.0010334292892366648,-4592.332535231439,-3278.3132234846885
39,0.0008825361949566286,0.0011208264622837305,-4754.053931555106,-3278.3132234846885
40,0.0008745568557060324,0.0011284643551334739,-6175.620499258392,-3278.3132234846885
41,0.000869290630274918,0.0008289255201816559,-6729.744040166018,-3278.3132234846885
42,0.0008573227197630331,0.0009106563520617783,-4628.365105779781,-3278.3132234846885
43,0.0008623260475869757,0.0011704813223332167,-4589.918640089395,-3278.3132234846885
44,0.0008431223273219075,0.0007758308784104884,-4872.966739470653,-3278.3132234846885
45,0.0008386355446418747,0.0008536794339306653,-5807.963912273281,-3278.3132234846885
46,0.0008323346548422706,0.0011286421213299036,-6387.168017708998,-3278.3132234846885
47,0.0008320533379155677,0.0007375088753178716,-5329.546118630203,-3278.3132234846885
48,0.0008234725084912498,0.0008846602286212146,-4927.034370089393,-3278.3132234846885
49,0.0008160550483735278,0.0006952576222829521,-5872.617229903378,-3278.3132234846885
50,0.000799687989638187,0.0010365063790231943,-4960.76953138228,-3278.3132234846885
51,0.0008060330737789627,0.0006316293147392571,-4358.563830317325,-3278.3132234846885
52,0.0007960667261504568,0.0007182749686762691,-5615.4520718421445,-3278.3132234846885
53,0.0007830901860434096,0.0008155310060828924,-5517.222255888948,-3278.3132234846885
54,0.0007865196631173603,0.0010504384990781546,-4394.546172658304,-3278.3132234846885
55,0.0007671558319125324,0.0006942600593902171,-5011.151348624916,-3278.3132234846885
56,0.0007621841951913666,0.0007655724766664207,-4932.878084469074,-3278.3132234846885
57,0.0007544166882289574,0.0010309586068615317,-5271.081506463743,-3278.3132234846885
58,0.0007549628165143076,0.0006469888612627983,-4467.906746217658,-3278.3132234846885
59,0.0007439034812268801,0.0008343150257132947,-5416.991121712046,-3278.3132234846885
60,0.0007367379311181139,0.0006470595253631473,-6054.182983222996,-3278.3132234846885
61,0.0007217748771654442,0.0009555529104545712,-5510.375407725775,-3278.3132234846885
62,0.0007277225635189097,0.000559423875529319,-4054.14998924192,-3278.3132234846885
63,0.0007155864849046339,0.0006558040040545166,-5193.811655871974,-3278.3132234846885
64,0.0007043530770461075,0.0007621931727044284,-3410.6001925153964,-3278.3132234846885
65,0.0007061874605133198,0.0009872604859992862,-6880.484342846631,-3278.3132234846885
66,0.0006902517705748324,0.0006557593587785959,-5361.1039679921005,-3278.3132234846885
67,0.0006861301134049426,0.0007317395065911114,-4432.681388598853,-3278.3132234846885
68,0.0006779305077798199,0.0009178201435133815,-7149.389717057311,-3278.3132234846885
69,0.000678489468555199,0.000604328524786979,-5530.42214766474,-3278.3132234846885
70,0.0006663876381935551,0.000730469764675945,-5948.2922506322175,-3278.3132234846885
71,0.000662220828642603,0.0005850124871358275,-5358.711286721948,-3278.3132234846885
72,0.0006482016055088024,0.0008898396627046168,-5818.548683814286,-3278.3132234846885
73,0.0006519306950794998,0.0004971259622834623,-4476.646042685182,-3278.3132234846885
74,0.0006430398153897841,0.0005885178688913584,-6416.351653087567,-3278.3132234846885
75,0.0006322586981696076,0.0006986163789406419,-6170.605838148636,-3278.3132234846885
76,0.0006333808420458808,0.0009121160837821662,-6948.200364909763,-3278.3132234846885
77,0.0006197249983088114,0.0005997577682137489,-6070.647610412132,-3278.3132234846885
78,0.0006157047554734163,0.0006568084354512393,-5667.057808027268,-3278.3132234846885
79,0.0006072109427768737,0.0008176906849257648,-6198.658645682252,-3278.3132234846885
80,0.000609531186404638,0.0005616912385448813,-5842.351827573373,-3278.3132234846885
81,0.0005989981776219793,0.0006319172098301351,-6693.522834749925,-3278.3132234846885
82,0.0005931305341073312,0.0005398684297688305,-5878.600841341795,-3278.3132234846885
83,0.0005812000781588722,0.0008214096887968481,-6449.070373214109,-3278.3132234846885
84,0.0005864538238674868,0.00045708820107392967,-6038.753998315467,-3278.3132234846885
85,0.0005784135482681449,0.0004854321596212685,-7403.133808702146,-3278.3132234846885
86,0.0005693894377909601,0.0006191035499796271,-6068.138675064239,-3278.3132234846885
87,0.0005718743212346453,0.0008226489298976958,-6601.935898715696,-3278.3132234846885
88,0.0005582899273722432,0.0005280996556393802,-6488.466341249118,-3278.3132234846885
89,0.0005554540221637581,0.0005894646164961159,-7108.384623126297,-3278.3132234846885
90,0.0005476395857695024,0.0007520492072217166,-6309.432730530309,-3278.3132234846885
91,0.0005492298436292912,0.0005017387447878718,-6108.510217036477,-3278.3132234846885
92,0.0005394166419282556,0.0005915605579502881,-7181.861272782851,-3278.3132234846885
93,0.0005348208165960386,0.0004681575228460133,-7075.990778156156,-3278.3132234846885
94,0.0005239269034209428,0.0007770842057652771,-6897.455370985333,-3278.3132234846885
95,0.0005284726275131106,0.0004404460487421602,-7205.937443132864,-3278.3132234846885
96,0.0005197508672135882,0.0004497398331295699,-8879.879679632066,-3278.3132234846885
97,0.0005139695075049531,0.000600121624302119,-5911.0699283138865,-3278.3132234846885
98,0.0005149696195148863,0.0007325129699893296,-8159.43592595237,-3278.3132234846885
99,0.0005050312150851824,0.000510577519889921,-7127.588263560384,-3278.3132234846885
100,0.0005006594875885639,0.0005657135043293238,-7894.197304448743,-3278.3132234846885
