iter,train_loss_mean,action_error,test_total_reward,best_total_reward
1,0.005564428414218127,0.005764842964708805,-32796.65471894978,-32796.65471894978
2,0.0034493156040553002,0.0018811732297763228,-6391.698983390753,-6391.698983390753
3,0.0016340016829199159,0.0016085350653156638,-7542.266086525371,-6391.698983390753
4,0.0014067825125530361,0.0011808631243184209,-7736.552872377763,-6391.698983390753
5,0.001339197292632889,0.0011335929157212377,-7931.516977666761,-6391.698983390753
6,0.0012739781788550317,0.001253371825441718,-9403.187299076953,-6391.698983390753
7,0.0012395852491026743,0.0012617770116776228,-8232.971791571244,-6391.698983390753
8,0.0012047862819745206,0.0009182085050269961,-13444.43525427854,-6391.698983390753
9,0.0011745260590687394,0.0008441802347078919,-8382.006851253404,-6391.698983390753
10,0.0011519406725419685,0.0010088798590004444,-10035.872548507778,-6391.698983390753
11,0.0011397932832478545,0.0012311921454966068,-8935.360040270732,-6391.698983390753
12,0.0011230276165879332,0.000994772999547422,-6134.67223184782,-6134.67223184782
13,0.001099814613291528,0.0010605896823108196,-6784.852332231175,-6134.67223184782
14,0.0010890459790243766,0.0009473865502513945,-5442.956658334465,-5442.956658334465
15,0.0010790474335080943,0.0010594642953947186,-5586.547282033062,-5442.956658334465
16,0.0010576365886372514,0.0010752355447039008,-5710.408241961067,-5442.956658334465
17,0.001060768700146582,0.0011087175225839019,-5229.676334753252,-5229.676334753252
18,0.001055422734876629,0.0011089796898886561,-4189.224674799138,-4189.224674799138
19,0.0010464208103949204,0.0008005371782928705,-4589.633254830334,-4189.224674799138
20,0.0010345932871568947,0.0010376517893746495,-4897.004515787449,-4189.224674799138
21,0.001022987624630332,0.0010620711836963892,-4428.332209619166,-4189.224674799138
22,0.001032350550580304,0.0012569462414830923,-3673.076045300894,-3673.076045300894
23,0.0010266715494217352,0.0009745435672812164,-3854.7288215080457,-3673.076045300894
24,0.0010124789447290823,0.0011896847281605005,-3063.4959217356295,-3063.4959217356295
25,0.0010115713700652122,0.0009994653519243002,-4180.839050985102,-3063.4959217356295
26,0.0010159660509089009,0.0008632412063889205,-5438.795577400819,-3063.4959217356295
27,0.000997043889365159,0.0011272536357864738,-4617.178988603152,-3063.4959217356295
28,0.0009966003281297162,0.0012719271471723914,-6017.178291577659,-3063.4959217356295
29,0.000979234648111742,0.0012281411327421665,-5225.044686538565,-3063.4959217356295
30,0.0009830846729455517,0.001055463100783527,-6182.490418254604,-3063.4959217356295
31,0.0009695273368270136,0.0007899570628069341,-7014.444290403167,-3063.4959217356295
32,0.0009550263900891877,0.0008077011443674564,-5383.154775953187,-3063.4959217356295
33,0.000961290537379682,0.0010397830046713352,-7768.4905244125885,-3063.4959217356295
34,0.0009468766757054255,0.0009709453443065286,-5364.295931196797,-3063.4959217356295
35,0.000935567475593416,0.0011546683963388205,-5963.0490886029365,-3063.4959217356295
