iter,train_loss_mean,action_error,test_total_reward,best_total_reward
77,0.0031561169987544416,0.0035426532849669456,-43367.04923789666,-40757.37501672786
78,0.003147985558724031,0.0024295125622302294,-43811.2206035264,-40757.37501672786
79,0.0031553290956653655,0.0031598142813891172,-42758.60730049776,-40757.37501672786
80,0.003186404046835378,0.004063328728079796,-42595.8243847448,-40757.37501672786
81,0.0031711296768626197,0.003272505709901452,-41949.50548515688,-40757.37501672786
82,0.003164283565361984,0.002956134034320712,-44576.72020120232,-40757.37501672786
83,0.003158022420015186,0.002402559155598283,-46079.624349164755,-40757.37501672786
84,0.003131246784119867,0.0034036359284073114,-42931.27173013741,-40757.37501672786
85,0.0031331192075740545,0.0030237589962780476,-45220.979373650276,-40757.37501672786
86,0.003148720393539406,0.002671515569090843,-44828.578422769875,-40757.37501672786
87,0.003140589405898936,0.0029507288709282875,-46983.74938266244,-40757.37501672786
88,0.003146411052555777,0.0034110937267541885,-42548.53310958889,-40757.37501672786
89,0.0031518024229444564,0.0025615054182708263,-42350.77478858842,-40757.37501672786
90,0.00311724750965368,0.0030748534481972456,-42190.78214668479,-40757.37501672786
91,0.0031320493335369975,0.003127368865534663,-44451.50190635153,-40757.37501672786
92,0.003137063994887285,0.003662827191874385,-45351.21582161544,-40757.37501672786
93,0.00313457111234311,0.004056177102029324,-44707.96349133875,-40757.37501672786
94,0.0031261120137060063,0.0032482019159942865,-43422.912135119186,-40757.37501672786
95,0.003108603397151455,0.003898347495123744,-43844.80043156437,-40757.37501672786
96,0.00311575392074883,0.003220550250262022,-44611.72504094082,-40757.37501672786
97,0.003131933222524822,0.002737095346674323,-45520.16204968664,-40757.37501672786
98,0.003098785886890255,0.0032545069698244333,-43656.788521552364,-40757.37501672786
99,0.003108491763472557,0.0030357991345226765,-45060.716704832164,-40757.37501672786
100,0.003126878447481431,0.003436099272221327,-45590.26363311361,-40757.37501672786
101,0.0030947057204321025,0.0028889374807476997,-41982.59797880989,-40757.37501672786
102,0.0031227876786142587,0.003206274239346385,-45171.327256251294,-40757.37501672786
103,0.003104785838164389,0.0031293886713683605,-44432.78777184356,-40757.37501672786
104,0.0031162357069551947,0.00329807261005044,-42548.781996557926,-40757.37501672786
105,0.0030985997954849154,0.0034652072936296463,-43108.8516637135,-40757.37501672786
106,0.0031004510136554016,0.003326775273308158,-44309.972610651115,-40757.37501672786
107,0.003109365432173945,0.0033820881508290768,-45029.26764071832,-40757.37501672786
108,0.003101877924054861,0.004301140084862709,-43514.84358488136,-40757.37501672786
109,0.0030880742026492955,0.003211766015738249,-44042.313910955265,-40757.37501672786
110,0.003106504244962707,0.002148615662008524,-42803.1610643048,-40757.37501672786
111,0.0030905092743923885,0.0027178828604519367,-43804.38507497694,-40757.37501672786
112,0.0030804216385586186,0.003029906889423728,-42269.45081875559,-40757.37501672786
113,0.003085762421018444,0.003108550561591983,-43584.52436904413,-40757.37501672786
114,0.0030799818529048933,0.002660533180460334,-43340.41744192302,-40757.37501672786
115,0.0030744124979246406,0.0024208102840930223,-43954.22786243442,-40757.37501672786
116,0.0030622893577674404,0.0033761721570044756,-45313.947658138386,-40757.37501672786
117,0.0030686719039222225,0.002488672034814954,-43792.25930876404,-40757.37501672786
118,0.003060367675498128,0.003661546390503645,-42253.52049544845,-40757.37501672786
119,0.0030611550230532883,0.002385790692642331,-42975.28070313305,-40757.37501672786
120,0.003047043460421264,0.0028048388194292784,-41763.97653184721,-40757.37501672786
121,0.0030575563319725917,0.003083381336182356,-42031.42935929451,-40757.37501672786
122,0.0030835681619355453,0.002756816567853093,-43830.80299195051,-40757.37501672786
123,0.003043978611007333,0.0030484998133033514,-45857.611053251865,-40757.37501672786
124,0.003029159012134187,0.0028668250888586044,-42254.75805814304,-40757.37501672786
125,0.0030349934835685417,0.00327276811003685,-41575.86979945064,-40757.37501672786
126,0.0030726566682569684,0.0033776741474866867,-42773.272912705324,-40757.37501672786
127,0.0030436349641531704,0.0025285175070166588,-42766.25433752504,-40757.37501672786
128,0.003059475067071617,0.0032834599260240793,-43252.240122767595,-40757.37501672786
129,0.0030528517664643005,0.003418348729610443,-43319.10646021901,-40757.37501672786
130,0.0030504546819720415,0.003579226788133383,-41095.55586596122,-40757.37501672786
131,0.0030053676690440624,0.002946025924757123,-41391.03743320131,-40757.37501672786
132,0.0030240770317614078,0.003012070432305336,-43697.952266475,-40757.37501672786
133,0.0030228650179924444,0.0033493852242827415,-41052.712777580986,-40757.37501672786
