iter,train_loss_mean,action_error,test_total_reward,best_total_reward
46,0.0009377227016957477,0.0008682860061526299,-5589.499304232342,-5589.499304232342
47,0.0009318702354212292,0.0010540817165747285,-5473.123830285068,-5473.123830285068
48,0.0009204122413648293,0.0012169101973995566,-9584.205575352478,-5473.123830285068
49,0.0009123807353607845,0.0009334671194665134,-4713.294505762608,-4713.294505762608
50,0.0009056260610814206,0.0009345620637759566,-2114.741458142187,-2114.741458142187
51,0.0008971644240082241,0.0011428779689595103,-5262.331048869742,-2114.741458142187
52,0.0009072282183915377,0.0009199227206408978,-2023.0205601991954,-2023.0205601991954
53,0.0008967562614998314,0.001095788087695837,-3640.43104753515,-2023.0205601991954
54,0.0008794152390328236,0.0009879806311801076,-4236.750760133303,-2023.0205601991954
55,0.0008758868500008248,0.0007637728122062981,-2769.0835952680636,-2023.0205601991954
56,0.0008668598469230346,0.0008157782722264528,-7806.215676370244,-2023.0205601991954
57,0.0008547456475207582,0.0006963068153709173,-3909.9308828076196,-2023.0205601991954
58,0.0008616567227290944,0.0008598464191891253,-5162.917723706143,-2023.0205601991954
59,0.000850652200228069,0.0009020912111736834,-3124.283531548565,-2023.0205601991954
60,0.0008472304488532245,0.0007075185421854258,-4765.304459393948,-2023.0205601991954
61,0.0008402913133613765,0.0006764403660781682,-8667.91447597733,-2023.0205601991954
62,0.0008296966718917247,0.0007513466407544911,-4924.445109972716,-2023.0205601991954
63,0.0008189221619395539,0.0007617922965437174,-6621.25073301301,-2023.0205601991954
64,0.0008206601472047623,0.0007647587335668504,-11336.38676776182,-2023.0205601991954
65,0.0008066123649477959,0.00087964121485129,-5479.86043651582,-2023.0205601991954
66,0.000796481433120789,0.000813073362223804,-5782.9267326446,-2023.0205601991954
67,0.0007931727318500634,0.0008505572332069278,-6311.88356188426,-2023.0205601991954
68,0.0007870248675171752,0.0008456266368739307,-5974.757556056648,-2023.0205601991954
69,0.0007844183102424722,0.0007835296564735472,-5768.824192078627,-2023.0205601991954
70,0.0007765820549393538,0.0006231778534129262,-7582.367329423442,-2023.0205601991954
71,0.0007647987929231022,0.0008572112419642508,-6415.711751059551,-2023.0205601991954
72,0.000766611892147921,0.0007795360288582742,-5639.1226794293,-2023.0205601991954
73,0.0007512264086399227,0.0008346341201104224,-6764.48308032161,-2023.0205601991954
74,0.0007474841920775361,0.0006808140897192061,-8622.372556329396,-2023.0205601991954
75,0.0007345670673239511,0.0006225762190297246,-5697.106030871663,-2023.0205601991954
76,0.0007286362256854772,0.000919257989153266,-8155.185891803182,-2023.0205601991954
77,0.0007318500103137922,0.0006536638247780502,-7079.111047514365,-2023.0205601991954
78,0.0007191620564844925,0.000704729522112757,-7803.49114185366,-2023.0205601991954
79,0.0007171696433506441,0.0006845089374110103,-8174.176225345953,-2023.0205601991954
80,0.0007116256315493956,0.0006058863364160061,-7291.993020076286,-2023.0205601991954
81,0.0006947010730509646,0.0007522230152972043,-6817.367968236978,-2023.0205601991954
82,0.0006983954246679786,0.0006416983669623733,-6196.25539361929,-2023.0205601991954
83,0.0006865751941513736,0.0005592639208771288,-9831.966411619014,-2023.0205601991954
84,0.0006804780268867035,0.0007434453000314534,-6922.621354054818,-2023.0205601991954
85,0.0006843070923350751,0.000568646879401058,-7803.787819334939,-2023.0205601991954
86,0.0006639681085944176,0.0006789068575017154,-9497.745068918539,-2023.0205601991954
87,0.0006630264003470074,0.000714145484380424,-8454.558795947538,-2023.0205601991954
88,0.00065500955079915,0.0008029863820411265,-7013.2359923072745,-2023.0205601991954
89,0.0006549006293062121,0.0005082134739495814,-7080.813422661382,-2023.0205601991954
90,0.000639585683849873,0.0007268873159773648,-6108.356721027591,-2023.0205601991954
91,0.0006365785915986635,0.0008285726071335375,-7203.577510832938,-2023.0205601991954
92,0.0006360824170551496,0.0005773823941126466,-6299.83393687227,-2023.0205601991954
93,0.0006247731509502046,0.0007809802191331983,-6619.535229060275,-2023.0205601991954
94,0.0006228786840802059,0.0004809121019206941,-9587.923898778981,-2023.0205601991954
95,0.0006162296128750313,0.0005243354826234281,-6790.402884047282,-2023.0205601991954
96,0.000614515400811797,0.0007039360352791846,-5416.380315954089,-2023.0205601991954
97,0.0006022280604811386,0.0006712446920573711,-6670.2721252207875,-2023.0205601991954
98,0.000600201191205997,0.0005136715481057763,-8285.21927755621,-2023.0205601991954
99,0.000598638758645393,0.0005622913013212383,-5476.080442761471,-2023.0205601991954
100,0.0005825240755220876,0.00062657828675583,-6613.236672122644,-2023.0205601991954
