iter,train_loss_mean,action_error,test_total_reward,best_total_reward
56,0.0032504579063970594,0.0027318105567246675,-63796.465559079086,-46028.85890103975
57,0.003261391140287742,0.002829121658578515,-68186.14122744143,-46028.85890103975
58,0.0032559749473584816,0.0052750371396541595,-63941.480472295305,-46028.85890103975
59,0.0032781597545836123,0.00334513490088284,-68775.24222914675,-46028.85890103975
60,0.0032454102904303,0.004093996714800596,-64398.77174272253,-46028.85890103975
61,0.003262736531207338,0.0030633911956101656,-68903.33933377774,-46028.85890103975
62,0.0032566736437147485,0.0035175576340407133,-64101.76984522977,-46028.85890103975
63,0.0032772668260149657,0.0026016272604465485,-61727.05251383453,-46028.85890103975
64,0.003253079488989897,0.003607063787057996,-61889.5470605255,-46028.85890103975
65,0.0032950121647445487,0.0035945563577115536,-61885.66770382133,-46028.85890103975
66,0.003259115704684518,0.0035399459302425385,-65930.31430518822,-46028.85890103975
67,0.00325244274106808,0.003852294059470296,-69276.69058081933,-46028.85890103975
68,0.00324984907603357,0.0035485089756548405,-63391.84393653215,-46028.85890103975
69,0.003252437777002342,0.00338718737475574,-63802.30592481413,-46028.85890103975
70,0.0032527036059182136,0.003454576712101698,-67618.03345352729,-46028.85890103975
71,0.0032449337813304736,0.004016667604446411,-62192.20980774643,-46028.85890103975
72,0.0032346562346210702,0.0031196188647300005,-60072.01579844664,-46028.85890103975
73,0.0032433443550253286,0.0031525003723800182,-62095.156940275076,-46028.85890103975
74,0.003220048968796618,0.003336570458486676,-61602.28922249617,-46028.85890103975
75,0.0032518412038916723,0.003048785962164402,-60752.99943163451,-46028.85890103975
76,0.0032440473806345837,0.002200515940785408,-56277.328768799176,-46028.85890103975
77,0.0032307741842232643,0.0035040294751524925,-59221.43279298263,-46028.85890103975
78,0.0032214158736169336,0.002420274307951331,-61134.04643912034,-46028.85890103975
79,0.003223031676840037,0.003124698530882597,-62166.633262867595,-46028.85890103975
80,0.0032541170448530466,0.004095431882888079,-57169.67638766222,-46028.85890103975
81,0.003229224720154889,0.0032569770701229572,-57084.54738501212,-46028.85890103975
82,0.0032344741182168944,0.0031402220483869314,-58157.56420718376,-46028.85890103975
83,0.0032265067195985466,0.0023749591782689095,-54660.83192464915,-46028.85890103975
84,0.003199675912735984,0.0033725271932780743,-51610.01705755516,-46028.85890103975
85,0.00319165459042415,0.002987046493217349,-53282.60750052658,-46028.85890103975
86,0.0032087948867119847,0.0026362286880612373,-53899.16521773362,-46028.85890103975
87,0.0031971652921056375,0.0030393125489354134,-54663.779830499276,-46028.85890103975
88,0.0032007585478713734,0.0032996030058711767,-53154.70478980076,-46028.85890103975
89,0.0032050727487076074,0.0025679052341729403,-50660.930974640025,-46028.85890103975
90,0.0031709131543757392,0.003041069256141782,-52451.4395483458,-46028.85890103975
91,0.0031892099332762884,0.0031478768214583397,-53702.87575277063,-46028.85890103975
92,0.0031964021483436226,0.0037067502271384,-57634.23464549037,-46028.85890103975
93,0.003194673219230026,0.004159537144005299,-55430.486573634225,-46028.85890103975
94,0.0031789529599482195,0.003467138158157468,-51029.76788505968,-46028.85890103975
95,0.003166564675862901,0.0039031952619552612,-52605.1334817323,-46028.85890103975
96,0.003174181057489477,0.0033376540523022413,-51808.015944773426,-46028.85890103975
97,0.0031961992499418557,0.0029081441462039948,-55503.06933515872,-46028.85890103975
98,0.0031597298881970346,0.0033967068884521723,-51850.78507814676,-46028.85890103975
99,0.0031739761787466705,0.003021802520379424,-61805.74352626036,-46028.85890103975
100,0.0031922370550455524,0.0036150396335870028,-60640.105448624396,-46028.85890103975
