iter,train_loss_mean,action_error,test_total_reward,best_total_reward
48,0.003200118767679669,0.003875655820593238,-60407.28856346357,-54351.90936124616
49,0.003172329967143014,0.002954990603029728,-55614.972555953434,-54351.90936124616
50,0.0031571013855282216,0.0038312184624373913,-57514.91388648972,-54351.90936124616
51,0.003155779790249653,0.002897819969803095,-56777.14820317178,-54351.90936124616
52,0.003152701013488695,0.0032345945946872234,-50844.12409051446,-50844.12409051446
53,0.003169433680945076,0.0032363254576921463,-56629.303735467394,-50844.12409051446
54,0.003185256890486926,0.0037119651678949594,-58559.0684323305,-50844.12409051446
55,0.003149345197947696,0.00320674036629498,-55760.8157371271,-50844.12409051446
56,0.0031472213680390267,0.003253356320783496,-52724.29100539462,-50844.12409051446
57,0.0031662732530385257,0.003865007311105728,-55508.043945891804,-50844.12409051446
58,0.0031572255581850187,0.0037918738089501858,-54552.72000867678,-50844.12409051446
59,0.0031786524133058263,0.003844498423859477,-60042.66053958307,-50844.12409051446
60,0.0031512026898562907,0.002965548075735569,-53907.90040694465,-50844.12409051446
61,0.00313528306374792,0.0038484465330839157,-52200.59426452559,-50844.12409051446
62,0.0031347299884073435,0.002890555653721094,-51472.41766476395,-50844.12409051446
63,0.003132965465425514,0.0032195551320910454,-47166.83081459731,-47166.83081459731
64,0.003147834066185169,0.0032309372909367085,-53064.745591412204,-47166.83081459731
65,0.0031645375810330735,0.003702762071043253,-56528.52602166918,-47166.83081459731
66,0.0031288051991723476,0.0031792426016181707,-52636.00380874355,-47166.83081459731
67,0.003128035306581296,0.003275078721344471,-51635.91552345528,-47166.83081459731
68,0.0031451358788181097,0.0038614191580563784,-53545.502604276255,-47166.83081459731
69,0.003138474403065629,0.0037619483191519976,-51651.503033716865,-47166.83081459731
70,0.00315821621438954,0.003816386219114065,-52998.19215546112,-47166.83081459731
71,0.0031325769952964037,0.0029547051526606083,-53114.54883378511,-47166.83081459731
72,0.003116396159748547,0.003821701742708683,-49694.44863376915,-47166.83081459731
73,0.0031158208013512194,0.0028938897885382175,-53827.37229737276,-47166.83081459731
74,0.003114205449121073,0.003181890118867159,-47054.93498629116,-47054.93498629116
75,0.0031301167925121263,0.0031899239402264357,-50571.31747916388,-47054.93498629116
76,0.0031472985887667166,0.0036814953200519085,-52884.95824226358,-47054.93498629116
77,0.003110709938686341,0.0031480113975703716,-50145.1140256845,-47054.93498629116
78,0.0031097624048125,0.003242954146116972,-50547.063029515964,-47054.93498629116
79,0.0031276727737858893,0.003843808313831687,-51813.8686322397,-47054.93498629116
80,0.0031201057163998485,0.0037684841081500053,-51451.590771611656,-47054.93498629116
81,0.00314049112284556,0.0038261180743575096,-55145.29291763482,-47054.93498629116
82,0.0031145397493382914,0.0029428519774228334,-53627.30256573579,-47054.93498629116
83,0.00309898873756174,0.003799808444455266,-48966.994257833714,-47054.93498629116
84,0.0030978617441141977,0.0028809960931539536,-51877.56390072001,-47054.93498629116
85,0.003095921351923607,0.0031916541047394276,-47500.19861060571,-47054.93498629116
86,0.0031116833942942323,0.003193883690983057,-50604.205380094354,-47054.93498629116
87,0.003129680815967731,0.003658690955489874,-51406.39653575926,-47054.93498629116
88,0.0030907013851683585,0.003135186852887273,-50179.649855717464,-47054.93498629116
89,0.003090151838492602,0.003222319297492504,-51684.06223026735,-47054.93498629116
90,0.0031097408266505225,0.0037969197146594524,-50173.78137529664,-47054.93498629116
91,0.0031026416748063637,0.0037575475871562958,-56292.392554975755,-47054.93498629116
92,0.0031217307545011864,0.0037865096237510443,-52654.59610344333,-47054.93498629116
93,0.003095415264368057,0.002918710233643651,-50862.40698862528,-47054.93498629116
94,0.0030813121364917607,0.003771246178075671,-50044.053812644466,-47054.93498629116
95,0.003078991527436301,0.002877989551052451,-54060.996106364,-47054.93498629116
96,0.0030775608940748498,0.00316219893284142,-47796.4010307472,-47054.93498629116
97,0.003093753316672519,0.0031805201433598995,-51377.41695627308,-47054.93498629116
98,0.003110650795279071,0.003654548665508628,-55209.51200807337,-47054.93498629116
99,0.003072325880290009,0.0031358562409877777,-50152.22905146714,-47054.93498629116
100,0.0030716487560421227,0.0032099303789436817,-51232.67944075568,-47054.93498629116
1,0.005500442725606263,0.005630509462207556,,-inf
2,0.0033814641654025764,0.0017642267048358917,,-inf
3,0.0016081982469768263,0.0013137313071638346,,-inf
4,0.0013758590634097346,0.0011836447520181537,,-inf
5,0.0013301768967066891,0.0009862972656264901,,-inf
6,0.0012292795224930159,0.0015265628462657332,,-inf
7,0.0012102814072277397,0.001591215725056827,,-inf
8,0.00120653033797862,0.0012769305612891912,,-inf
9,0.0011591991187888198,0.001251733978278935,,-inf
10,0.0011190930168959313,0.0012019831920042634,,-inf
11,0.0011181770892580972,0.0011920625111088157,,-inf
12,0.0010806592833832837,0.0008508198661729693,,-inf
13,0.0010760991731658578,0.0014521239791065454,,-inf
14,0.001056922010378912,0.0009769139578565955,,-inf
15,0.0010446901266695932,0.0010468969121575356,,-inf
16,0.0010295317980926484,0.0011965526500716805,,-inf
17,0.0010190854119719007,0.0008759960765019059,,-inf
18,0.0010092671795864589,0.0008265675278380513,,-inf
19,0.0009832558599300683,0.000908005575183779,,-inf
20,0.0009884204482077622,0.0008598067797720432,,-inf
21,0.0009621805439819582,0.0008547607576474547,,-inf
22,0.00095285830082139,0.0012034730752930045,,-inf
23,0.0009355453542666509,0.0011079851537942886,,-inf
24,0.0009176936961594038,0.0010704012820497155,,-inf
25,0.0009051649572502356,0.0008210004307329655,,-inf
26,0.0008871903620893136,0.0006647949921898544,,-inf
27,0.0008708150946185924,0.0009432114893570542,,-inf
28,0.0008493651492171921,0.000942928483709693,,-inf
29,0.0008304408159456216,0.0009360388503409922,,-inf
30,0.0008183909360668622,0.000691299035679549,,-inf
31,0.0008041448348667473,0.0008275118307210505,,-inf
32,0.0007759826410328969,0.0007831750554032624,,-inf
33,0.0007632858969736844,0.0008837470668368042,,-inf
34,0.0007515243674570229,0.001018532901071012,,-inf
35,0.0007242708987905644,0.000727733364328742,,-inf
36,0.0007153771381417755,0.0009084866615012288,,-inf
37,0.0006905984222248662,0.0006243317038752139,,-inf
38,0.0006758634830184747,0.0008654767298139632,,-inf
39,0.0006588360041787382,0.0006662258529104292,,-inf
40,0.0006425584473472554,0.000502024544402957,,-inf
41,0.0006273639906430616,0.0006045408081263304,,-inf
42,0.0006076498815964442,0.0006201674696058035,,-inf
43,0.000597014741593739,0.0005708284443244338,,-inf
44,0.0005763239097432234,0.00041745256748981774,,-inf
45,0.0005599902991380077,0.0006483168108388782,,-inf
46,0.0005462421271076891,0.0005872066831216216,,-inf
47,0.0005340186595276464,0.0005401268717832863,,-inf
48,0.000517539587104693,0.0005311748245730996,,-inf
49,0.0005082604659255594,0.0005804135580547154,,-inf
50,0.0004938484560552752,0.0005633029504679143,,-inf
51,0.0004814008856774308,0.000427914725150913,,-inf
52,0.0004734807164641097,0.0006910887314006686,,-inf
53,0.0004574756398942554,0.0004381033359095454,,-inf
54,0.00044878562272060663,0.00034827968920581043,,-inf
55,0.00044612073108146435,0.0005653533153235912,,-inf
56,0.00043596778098435607,0.0005366207915358245,,-inf
57,0.0004271136275929166,0.0003850434150081128,,-inf
58,0.00041420234918768985,0.0004141898825764656,,-inf
59,0.00040809025742055384,0.00046081782784312963,,-inf
60,0.00040679898581583987,0.0003945837961509824,,-inf
61,0.0003938588225282729,0.00036313250893726945,,-inf
62,0.0003861729062191444,0.00041645101737231016,,-inf
63,0.00038493847436620857,0.0003338224778417498,,-inf
64,0.00037344576709438115,0.0004023342044092715,,-inf
65,0.00036852943831763694,0.0003861482546199113,,-inf
66,0.000362831431280938,0.0003267192514613271,,-inf
67,0.0003633186021470465,0.0004663295694626868,,-inf
68,0.00035778831646894106,0.00026884026010520756,,-inf
69,0.00035039653388957957,0.00036020009429194033,,-inf
70,0.0003415107450564392,0.0005165108013898134,,-inf
71,0.00033917123152059505,0.00039100536378100514,,-inf
72,0.0003320117789990036,0.0003024803299922496,,-inf
73,0.00033022750327654646,0.0003484520420897752,,-inf
74,0.0003260299010871677,0.00029728308436460793,,-inf
75,0.00032047722882998643,0.00036346493288874626,,-inf
76,0.00031619996931112835,0.0003152289427816868,,-inf
77,0.00031125080076162704,0.00037461062311194837,,-inf
78,0.0003078693619754631,0.00034831120865419507,,-inf
79,0.00030880239739781247,0.0002822314854711294,,-inf
80,0.00030485177534865217,0.00017593783559277654,,-inf
81,0.00030048904245632,0.00027856475207954645,,-inf
82,0.00029438245538040064,0.0004154419875703752,,-inf
83,0.00028711800013843456,0.0003198364865966141,,-inf
84,0.0002869142102863407,0.00030737766064703465,,-inf
85,0.0002847663944266969,0.0003757435188163072,,-inf
86,0.00028334773758251686,0.0003250881563872099,,-inf
87,0.0002776248394366121,0.00025868252851068974,,-inf
88,0.0002756168617925141,0.0003190003044437617,,-inf
89,0.0002786670022614999,0.00036144614568911493,,-inf
90,0.0002704249218586483,0.00020925667195115238,,-inf
91,0.00026357500200538197,0.00016929922276176512,,-inf
92,0.0002649847478824086,0.0002360808866797015,,-inf
93,0.0002665249735073303,0.00028150808066129684,,-inf
94,0.0002586850117877475,0.00026146741583943367,,-inf
95,0.0002603556167741772,0.000226877789827995,,-inf
96,0.00025690683652646837,0.00024234344891738147,,-inf
97,0.00025148641812120333,0.0002670299436431378,,-inf
98,0.00024963910861697513,0.00031611372833140194,,-inf
99,0.00024777343969617505,0.00020642863819375634,,-inf
100,0.00024725086716352964,0.00033743493258953094,,-inf
