iter,train_loss_mean,action_error,test_total_reward,best_total_reward
38,0.0008935399160254747,0.0009824903681874275,-4601.825348372001,-3151.3039642458257
39,0.0008835403702105396,0.0011722134659066796,-5184.395946655225,-3151.3039642458257
40,0.000884981800976675,0.0007622673874720931,-3926.5718263939,-3151.3039642458257
41,0.0008730174579541199,0.0008277748711407185,-4961.007611473447,-3151.3039642458257
42,0.0008689395735273137,0.0007457778556272388,-3240.8096637679937,-3151.3039642458257
43,0.0008702579302771482,0.0009350089239887893,-4912.520634258094,-3151.3039642458257
44,0.0008527337944833562,0.0007969319121912122,-4539.571627718706,-3151.3039642458257
45,0.0008526571975671686,0.0007734817918390036,-3345.166771505221,-3151.3039642458257
46,0.0008470392109884415,0.0011760643683373928,-6348.863501057756,-3151.3039642458257
47,0.0008430148218758404,0.0008697172743268311,-4389.224522998352,-3151.3039642458257
48,0.0008353063100075815,0.0010353121906518936,-6244.713701641787,-3151.3039642458257
49,0.0008276174772763625,0.0009026910993270576,-4027.1407716379076,-3151.3039642458257
50,0.0008197178726550192,0.0010231381747871637,-5943.530188184654,-3151.3039642458257
51,0.0008226922581961845,0.0007155321072787046,-6006.254960032226,-3151.3039642458257
52,0.0008119928206433543,0.0007680113194510341,-4822.746354390852,-3151.3039642458257
53,0.0008066135740373284,0.0006691051530651748,-5761.017212780168,-3151.3039642458257
54,0.0008080448908440303,0.0008512057247571647,-6837.990883267693,-3151.3039642458257
55,0.0007903331848501693,0.0007113669416867197,-6524.448199196219,-3151.3039642458257
56,0.0007879745301033836,0.0007455964223481715,-3094.0089076960353,-3094.0089076960353
57,0.0007816053802380339,0.0010700764833018184,-4655.20432369084,-3094.0089076960353
58,0.0007773853531107307,0.0007936746696941555,-6019.81936618351,-3094.0089076960353
59,0.0007683387048309668,0.0009213685989379883,-6224.962795925621,-3094.0089076960353
60,0.0007610926063207444,0.0008759009069763124,-6477.256095812285,-3094.0089076960353
61,0.0007492183180584106,0.0009332122863270342,-6594.597974851725,-3094.0089076960353
62,0.0007535134101344738,0.0006867441697977483,-8411.883852606807,-3094.0089076960353
63,0.000743932290642988,0.0007069488638080657,-8116.5974701282585,-3094.0089076960353
64,0.0007390471766702831,0.0006334950448945165,-7007.623936293763,-3094.0089076960353
65,0.0007388589427282568,0.0007546624983660877,-7286.394371053575,-3094.0089076960353
66,0.000722404784115497,0.0006828657351434231,-6307.532722278007,-3094.0089076960353
67,0.0007189332986890804,0.0007628966122865677,-5274.523578381847,-3094.0089076960353
68,0.000714582905115094,0.000982460449449718,-6825.297516439347,-3094.0089076960353
69,0.0007104398031369782,0.0007349230581894517,-7200.58711054779,-3094.0089076960353
70,0.0006994736854103394,0.0008671063696965575,-6517.14591849242,-3094.0089076960353
71,0.0006917261690250598,0.0007512117736041546,-5183.177717764125,-3094.0089076960353
72,0.0006823038711445406,0.0008769762935116887,-7941.346832191081,-3094.0089076960353
73,0.0006855247796338517,0.0005633685505017638,-9138.66107654173,-3094.0089076960353
74,0.0006753862549958285,0.000638824247289449,-7976.273073362211,-3094.0089076960353
75,0.0006726456766482443,0.0005486971931532025,-8152.641087270374,-3094.0089076960353
76,0.0006701483600481878,0.0006935348501428962,-9948.95332702977,-3094.0089076960353
77,0.0006555942995764781,0.0006300215027295053,-7455.3678744987965,-3094.0089076960353
78,0.0006512185890751425,0.0007064882665872574,-7175.423950745375,-3094.0089076960353
79,0.0006475239429273642,0.0008776509785093367,-8523.430512098648,-3094.0089076960353
80,0.000643561017990578,0.0006933205877430737,-8519.099837018768,-3094.0089076960353
81,0.0006353923203423619,0.0007894696900621057,-8645.957604914458,-3094.0089076960353
82,0.0006268648873956408,0.0006954618147574365,-8470.366967532073,-3094.0089076960353
83,0.0006191031372291036,0.0007821176550351083,-8405.334338095374,-3094.0089076960353
84,0.0006201423577440437,0.0005758912302553654,-9591.801786084043,-3094.0089076960353
85,0.0006124668312841095,0.0005888029700145125,-9985.885461721839,-3094.0089076960353
86,0.0006099702392239123,0.00046298973029479384,-8202.978290703037,-3094.0089076960353
87,0.0006067615798674524,0.0006313642952591181,-8386.210267308095,-3094.0089076960353
88,0.0005952622872136999,0.0005511114140972495,-7362.172055749063,-3094.0089076960353
89,0.0005918324011436198,0.0006391903152689338,-6861.776314270377,-3094.0089076960353
90,0.0005879248685087077,0.0008128511253744364,-7978.578309073957,-3094.0089076960353
91,0.0005849778702831827,0.0006536401924677193,-7990.383144818797,-3094.0089076960353
92,0.0005772452756064013,0.0007253156509250402,-8248.162763250684,-3094.0089076960353
93,0.0005700774562428705,0.0006358288810588419,-7787.964345904994,-3094.0089076960353
94,0.000562480577500537,0.0007014279835857451,-8749.334797761087,-3094.0089076960353
95,0.0005640766707947478,0.0005053982604295015,-8410.980613173482,-3094.0089076960353
96,0.0005548086761555168,0.0005570620414800942,-7813.963548285791,-3094.0089076960353
97,0.0005544926122820471,0.00047250950592570007,-9073.30403012654,-3094.0089076960353
98,0.0005520429827447514,0.0006110816029831767,-7195.70497147369,-3094.0089076960353
99,0.0005410848136089044,0.0005082832067273557,-6963.328445730401,-3094.0089076960353
100,0.0005393418413877953,0.0006281328969635069,-6683.624429829062,-3094.0089076960353
