iter,train_loss_mean,action_error,test_total_reward,best_total_reward
60,0.002854644900071435,0.003686764044687152,-42699.04320019766,-40321.54271366015
61,0.002868853484862484,0.0028081503696739674,-41537.967193001576,-40321.54271366015
62,0.0028580010171281173,0.002954243216663599,-42784.32165361368,-40321.54271366015
63,0.0028712271271506325,0.0022720361594110727,-41495.81066105348,-40321.54271366015
64,0.0028483408751199023,0.0031623714603483677,-42076.67975430129,-40321.54271366015
65,0.0028868980169063432,0.003299927106127143,-41158.37742309232,-40321.54271366015
66,0.002856949931709096,0.003017391311004758,-41926.53747275987,-40321.54271366015
67,0.002844915930414572,0.0033568732906132936,-43041.88791629556,-40321.54271366015
68,0.0028447039142483845,0.002979631768539548,-42377.58539565017,-40321.54271366015
69,0.0028418286179658025,0.003007616614922881,-41607.73264495168,-40321.54271366015
70,0.002845741916215047,0.0030963323079049587,-41395.39111157846,-40321.54271366015
71,0.0028343111216090617,0.0035414111334830523,-41440.585317834426,-40321.54271366015
72,0.002826059304643422,0.002724714344367385,-42809.85290313017,-40321.54271366015
73,0.002834709201822989,0.002760056173428893,-43218.0078987555,-40321.54271366015
74,0.0028124048250028864,0.002964997198432684,-41232.404467788074,-40321.54271366015
75,0.0028380905574886127,0.0025557945482432842,-41984.27038081987,-40321.54271366015
76,0.002825156627804972,0.0019418828887864947,-42582.09452053502,-40321.54271366015
77,0.0028173281631898137,0.0031786710023880005,-42115.96225187986,-40321.54271366015
78,0.0028084497635718435,0.0021598555613309145,-41291.7822822319,-40321.54271366015
79,0.0028111156621016564,0.002848743461072445,-42696.04093881541,-40321.54271366015
80,0.002842562052770518,0.003677831729874015,-40345.75246822704,-40321.54271366015
81,0.0028279227251186965,0.002900028834119439,-41637.56516243263,-40321.54271366015
82,0.0028179100792622195,0.002647669520229101,-41062.93225039148,-40321.54271366015
83,0.002812815951183438,0.002047673100605607,-42088.565520269265,-40321.54271366015
84,0.0027882137246197087,0.003075217129662633,-41165.13947807626,-40321.54271366015
85,0.0027906529646134002,0.002707339357584715,-41771.419672508855,-40321.54271366015
86,0.0028061471509281547,0.0023579697590321302,-42723.23503759014,-40321.54271366015
87,0.0027981228054268286,0.0026152096688747406,-43107.55038728377,-40321.54271366015
88,0.002800495436997153,0.0030901003628969193,-42554.28383777801,-40321.54271366015
89,0.0028039373712381347,0.0023040559608489275,-41416.87786065267,-40321.54271366015
90,0.002773332068347372,0.0027012797072529793,-43268.02132772069,-40321.54271366015
91,0.0027877029631054027,0.002850295277312398,-42359.87286985905,-40321.54271366015
92,0.0027932946508517488,0.0033213901333510876,-42720.49755117203,-40321.54271366015
93,0.002790534512954764,0.003619897412136197,-45504.3069585266,-40321.54271366015
94,0.002783981611719355,0.002874996280297637,-42621.40614522704,-40321.54271366015
95,0.002764240342541598,0.0035712041426450014,-42830.30645792789,-40321.54271366015
96,0.0027750939612742513,0.0028553332667797804,-42216.60307013802,-40321.54271366015
97,0.0027847477758768946,0.0024297931231558323,-43480.661381411446,-40321.54271366015
98,0.0027582950983196497,0.0028124775271862745,-42791.07798597741,-40321.54271366015
99,0.002766493221046403,0.002810664242133498,-42532.57705598157,-40321.54271366015
100,0.002783057134482078,0.003101668320596218,-42492.79235144144,-40321.54271366015
